temperature,humidite_air,humidite_sol,type_sol,culture,N,K,P,engrais,zone,ph_sol,pluie,source,culture_enc,engrais_enc,type_sol_enc,zone_enc
32.4567532601521,57.862353453030764,45.2441628067634,Argileux,Sorgho,9.321818288467627,10.241600698336153,30.424199721964154,DAP,soudanienne,6.105824528634347,105.73717073576394,augmente,4,0,0,1
30.34038890429558,58.85940123094294,47.810279232354745,Sableux,Arachide,9.91012651905371,12.022717564819256,36.37221050519802,DAP,sahelienne,7.060726001958175,66.93685764667693,augmente,0,0,2,0
31.01572771789142,62.55711879993685,58.684403169958486,Limoneux,Arachide,13.889258106764537,0.0,27.141546926747484,DAP,sahelienne,6.619728362111157,40.19188222748285,augmente,0,0,1,0
32.020152855023774,61.54119236991238,54.44740414587474,Argileux,Mais,12.908168518578965,6.910987733691875,21.455433228083635,DAP,soudanienne,6.017102595358903,71.54335298848551,augmente,2,0,0,1
31.154795227061364,58.73567719125819,46.866794340191994,Limoneux,Mais,9.073769909827774,7.704031432423334,32.882609862753725,DAP,sahelienne,6.194410123693138,52.02924483963565,augmente,2,0,1,0
30.796810311976127,63.38173262498716,43.79461750450059,Argileux,Sorgho,13.74813829031908,6.4920432486450705,24.946456633125344,DAP,soudanienne,7.482484128481278,129.36113206981938,augmente,4,0,0,1
28.400967128778284,65.12084658904863,40.456287143074,Limoneux,Mais,9.266281441472426,10.720945091107598,16.18626765646105,DAP,soudanienne,5.973390569201663,4.792277024853964,augmente,2,0,1,1
27.214994107643967,69.72714319455743,54.71954662540797,Limoneux,Arachide,8.987143686237435,7.032755034501236,37.118794469920324,DAP,sahelienne,6.873128178444736,19.56059978755402,augmente,0,0,1,0
30.85276769568732,64.35204488979329,55.251644614097664,Sableux,Mais,7.290522282699349,8.635060807233124,32.66594424944643,DAP,sahelienne,6.517160268848249,78.3560610490259,augmente,2,0,2,0
26.41192865724879,60.59552298682752,42.776202074437094,Sableux,Sorgho,11.4185983648055,9.521148146049027,27.532309982355248,DAP,sahelienne,7.306905082099242,65.60474925970028,augmente,4,0,2,0
33.38967530438322,57.85436267554751,22.44777825653554,Argileux,Sorgho,13.826319370445225,5.5793320692978785,35.84842836076614,DAP,soudanienne,6.987420893353676,65.50945418769858,augmente,4,0,0,1
28.608282266945416,66.21599221450964,35.8820992962546,Limoneux,Coton,16.019479739548764,2.3054025346586955,25.505751678209077,DAP,sahelienne,7.019927918995406,68.17892199807288,augmente,1,0,1,0
30.206534696993806,58.99198465196051,37.347096431542845,Limoneux,Mais,7.800039923892351,9.039244590359978,45.383551408922195,DAP,soudanienne,6.5738728088016884,27.605521787579356,augmente,2,0,1,1
28.32577906006967,64.25475554210884,64.28951861181245,Limoneux,Sorgho,9.81950986293059,2.396416433388726,29.14672162350873,DAP,sahelienne,6.077939707843486,49.12249587589205,augmente,4,0,1,0
30.401212588623878,66.35583528035028,54.294498230224136,Argileux,Arachide,5.100938266655744,10.555923236466027,37.1668100255555,DAP,soudanienne,5.594994593261855,96.9556120180894,augmente,0,0,0,1
30.8667930405281,65.21140584171296,53.47935574907425,Argileux,Coton,10.594915758186415,11.484129587862022,26.880769598752757,DAP,soudanienne,7.035109017431409,86.75688044147454,augmente,1,0,0,1
25.98988091207826,58.655592648652686,47.01047274198269,Argileux,Mais,10.603932601402159,9.679465826186274,28.332985029186755,DAP,soudanienne,6.232089056150651,63.09784129644478,augmente,2,0,0,1
27.483112588882538,61.863722343027206,42.99607317862051,Limoneux,Coton,5.688088855216395,11.653116714930846,35.312358994277226,DAP,soudanienne,7.958039966634365,88.5741012211781,augmente,1,0,1,1
27.30786833941329,60.34752944973896,57.89279062390561,Sableux,Arachide,9.531861121400269,2.5300003389237395,31.100559378276433,DAP,sahelienne,6.338691526402174,44.023641854650364,augmente,0,0,2,0
33.282619090823495,59.961137182472235,40.75181839433167,Argileux,Mais,9.935476934527655,0.0,29.63996467062852,DAP,soudanienne,7.925191547275002,155.71060510370842,augmente,2,0,0,1
26.078367295195363,66.59320532124775,44.298247106041075,Limoneux,Arachide,11.339501035531228,13.282953297212032,35.43540609498312,DAP,sahelienne,7.954318043454148,61.071254275308775,augmente,0,0,1,0
26.792415846829098,56.158462249669256,55.12350084517275,Argileux,Mais,9.259177174160511,5.645350652893991,39.793722437447265,DAP,soudanienne,6.4768758692727335,120.29422017624147,augmente,2,0,0,1
27.37059049661083,65.1591451965669,35.20546818109073,Sableux,Arachide,10.996408076134742,6.218380201416515,28.985954583851058,DAP,sahelienne,7.410031564164302,6.5112253306386325,augmente,0,0,2,0
30.695660266953876,60.59011276067157,52.830358864020525,Sableux,Sorgho,10.693774908945253,6.094654305301731,20.788894306104034,DAP,sahelienne,6.9979390880264445,30.633312586381926,augmente,4,0,2,0
32.5440526658399,63.34717749752955,43.014096335931384,Argileux,Mais,13.31040869895649,0.0,29.959020284068238,DAP,soudanienne,5.930990358246132,122.89620164059647,augmente,2,0,0,1
27.33974100297108,60.397730431139465,47.42448688732765,Limoneux,Arachide,13.12894483961608,0.10090005480599373,29.00781740051094,DAP,sahelienne,7.923374036049563,46.98934235659888,augmente,0,0,1,0
31.34979825442551,57.297723060952755,39.95817271342385,Limoneux,Arachide,9.46526636732681,7.536471542947059,32.20028706980515,DAP,soudanienne,5.970867183223625,158.6459356546644,augmente,0,0,1,1
37.10763976078292,58.873984857356476,46.58895747073441,Limoneux,Mais,7.376189126299192,0.0,28.840080933039086,DAP,sahelienne,7.474870674417597,15.5243104196484,augmente,2,0,1,0
31.813013593952466,63.28121418941357,49.44762008716788,Limoneux,Arachide,8.233536818175821,0.0,22.162422441633694,DAP,soudanienne,5.863229279914454,154.96555333092428,augmente,0,0,1,1
30.44494062681331,54.627581054203965,34.08928527263234,Sableux,Arachide,10.611018381287302,3.343109263309831,33.34911970738023,DAP,sahelienne,7.6022224417787125,31.728703946747583,augmente,0,0,2,0
30.42961238875284,64.91194582283677,43.58308721409388,Argileux,Coton,10.78079161077484,8.007762906851282,32.49223037309123,DAP,soudanienne,6.2823640433708965,100.1510549481972,augmente,1,0,0,1
31.112318997068883,64.60389457737311,31.64619352461975,Argileux,Mais,11.927659845399065,2.202407630840982,35.172988828817104,DAP,soudanienne,7.851792699097771,174.25458152347892,augmente,2,0,0,1
31.858221754311778,61.5650711651714,59.68557073860774,Sableux,Arachide,7.489777014467811,7.996927663944716,21.60211236513912,DAP,sahelienne,6.528068406579151,79.89587854730294,augmente,0,0,2,0
32.33131229773475,61.458517948747264,42.47679511365313,Limoneux,Mais,9.606794537809527,8.176674620049065,40.700735695260335,DAP,sahelienne,6.586050345295824,37.27733985489094,augmente,2,0,1,0
27.576752600806717,61.40388130622795,52.697650905939575,Argileux,Arachide,16.083330551668176,0.7880345420319035,36.81988522386586,DAP,soudanienne,6.13024664890575,96.67086061177979,augmente,0,0,0,1
31.872985817050576,58.67646969855688,39.80038615676327,Argileux,Mais,11.952894048572382,3.511228228163376,36.38933383050864,DAP,soudanienne,5.515218827438975,199.66138607639763,augmente,2,0,0,1
29.984688190052477,59.89577015447967,27.63281639520205,Limoneux,Mais,11.024800852162377,8.382640997988696,26.360174060889424,DAP,sahelienne,6.562169817670028,13.777465776562616,augmente,2,0,1,0
29.302681902971752,61.39622784252184,31.95010011254493,Argileux,Arachide,8.465055994974671,11.549622269515249,26.56153727609388,DAP,soudanienne,7.01350092988336,136.0426741867336,augmente,0,0,0,1
27.74679167056552,58.743199247733806,40.5666046501894,Limoneux,Arachide,7.497023053683895,13.44202932786728,28.02515396441073,DAP,soudanienne,7.575347255691634,43.95006003337589,augmente,0,0,1,1
32.89061444656979,57.902712802347494,31.955358798299017,Sableux,Mais,9.06632503494588,0.0,35.337652998276596,DAP,sahelienne,5.835596047734359,79.37373715587276,augmente,2,0,2,0
28.250135760957004,61.215074666613496,42.651544839582144,Argileux,Sorgho,11.805326997589946,8.801328717275947,34.94653392208432,DAP,soudanienne,7.163511981595635,40.289296329158766,augmente,4,0,0,1
24.237641605677343,60.518578600781225,45.446029772190094,Sableux,Coton,13.951655823147384,6.694577720029882,23.952644049380055,DAP,sahelienne,7.010180251497659,67.3768064168208,augmente,1,0,2,0
32.54685705938559,63.15453666065206,32.021856557978936,Sableux,Coton,10.397694917333123,4.950227206043851,23.838832772471797,DAP,sahelienne,5.634242969848436,11.954552171361525,augmente,1,0,2,0
30.98846384708209,57.49061809774453,34.74714911576872,Sableux,Coton,7.873912010981343,10.912222729227771,35.56670423245235,DAP,soudanienne,5.752222005264647,135.97457478943497,augmente,1,0,2,1
27.727274322542353,63.57101342174217,66.13643821247393,Limoneux,Coton,7.470712605793167,6.033002311778834,37.76959388540691,DAP,soudanienne,7.2074110467217185,176.26497789299034,augmente,1,0,1,1
33.5806893960952,63.96635370103644,51.92289920483482,Limoneux,Sorgho,12.307745796371654,0.1427744311603112,30.05425445414753,DAP,soudanienne,5.648815492179557,26.037869840160475,augmente,4,0,1,1
29.810454568647764,56.91899216696289,40.60680314902207,Argileux,Mais,5.957000949332711,11.893714036138373,31.83790209389206,DAP,soudanienne,7.504800980639956,151.318786802826,augmente,2,0,0,1
32.29108410458362,54.91457353975754,58.69636679552764,Sableux,Mais,8.18881874949204,2.6228877255620797,35.5727265869497,DAP,sahelienne,6.5644040373257635,2.5165756196820865,augmente,2,0,2,0
26.247322112386417,50.096304069381844,36.81848090048271,Sableux,Sorgho,15.37010179211729,16.116343470525525,30.299402556255366,DAP,soudanienne,7.551688458502676,120.72890490119757,augmente,4,0,2,1
30.561923529129334,57.75975542699369,45.25851883904693,Limoneux,Mais,9.480710052767579,9.167424570692958,34.56596419565022,DAP,sahelienne,5.838446490027753,50.433739853513856,augmente,2,0,1,0
28.68053208982625,64.90254634660415,48.255100697990095,Limoneux,Arachide,11.514537311301869,0.0,18.93353884559962,NPK_15_15_15,sahelienne,6.725298090316955,5.135638879825146,augmente,0,1,1,0
32.59315581042909,55.23253982927692,56.37042285174544,Argileux,Sorgho,19.768510522701483,0.0,14.623104551025296,NPK_15_15_15,soudanienne,7.19587657363755,198.38532366162215,augmente,4,1,0,1
29.922781005247554,52.49575889654744,40.90004715799435,Limoneux,Sorgho,14.424193856246482,0.3196689400569266,18.265763259509846,NPK_15_15_15,soudanienne,6.212748748457485,58.130065873073676,augmente,4,1,1,1
31.464729089079462,65.13945567113078,52.39573263662033,Limoneux,Coton,16.583219870772115,1.4711139863671412,13.366837276179998,NPK_15_15_15,sahelienne,7.137561741012725,27.726239030062338,augmente,1,1,1,0
29.57619428580799,63.15457284336507,37.787090094938435,Limoneux,Sorgho,13.34064976376825,1.1362416682248393,13.651278830208238,NPK_15_15_15,soudanienne,6.235870416288446,149.09340764141106,augmente,4,1,1,1
25.471128281524035,58.783246488554354,49.519502061358715,Limoneux,Arachide,13.688984027344832,8.403629409746298,16.54896663788408,NPK_15_15_15,soudanienne,5.932306244068153,85.44060545636691,augmente,0,1,1,1
33.12664399993383,58.91058381320645,42.031781744374484,Limoneux,Sorgho,22.837406410127397,2.6616427169124854,19.249607258348174,NPK_15_15_15,sahelienne,7.83976396329954,39.059290354674445,augmente,4,1,1,0
29.729060919525264,56.903829102984446,55.75889230032024,Sableux,Mais,13.236206925834047,4.176733392026,15.51682455220755,NPK_15_15_15,sahelienne,6.320680733895378,13.409140491730351,augmente,2,1,2,0
29.612461422027906,54.12203717463613,45.120627871580275,Limoneux,Coton,17.075202717842664,1.5019172346548428,15.04040471495449,NPK_15_15_15,soudanienne,7.759364426522354,139.646597962626,augmente,1,1,1,1
27.47964831050798,62.700467831479564,32.01089552227147,Sableux,Sorgho,17.7193308195547,7.478859725702124,11.939185568611519,NPK_15_15_15,sahelienne,5.931641339580997,37.44486902363715,augmente,4,1,2,0
33.91594325111112,51.73005448742601,43.699799969069225,Sableux,Mais,17.151065693240596,3.377225465604059,19.743129205465603,NPK_15_15_15,sahelienne,7.736776138567164,7.30471020625286,augmente,2,1,2,0
28.69767795248949,58.521661487922565,40.42693285650725,Sableux,Sorgho,15.14729672297975,2.069742881250775,15.262267733441718,NPK_15_15_15,sahelienne,7.592519489507794,69.96611813745605,augmente,4,1,2,0
25.893941179378924,59.03616893673096,57.02437881729147,Limoneux,Sorgho,18.17126773728147,0.0,23.699394432294003,NPK_15_15_15,soudanienne,7.06907588725447,59.81286192176862,augmente,4,1,1,1
23.421227527449503,52.27296381508776,41.569036426769266,Sableux,Mais,11.038878510380425,4.067566857284075,13.694540517448035,NPK_15_15_15,soudanienne,7.811075229460656,96.27116642157046,augmente,2,1,2,1
29.810727924453772,48.439301913888265,38.589385504149085,Sableux,Coton,14.63687846102365,0.0,21.87952919923824,NPK_15_15_15,sahelienne,6.231811094599429,63.32591271440223,augmente,1,1,2,0
24.203160548876852,58.47740939234619,41.38253957189276,Argileux,Sorgho,25.98451371540635,1.4810998674103626,23.372959844733995,NPK_15_15_15,soudanienne,5.632061611210342,164.9893858921115,augmente,4,1,0,1
25.114939751989546,56.56886455835398,43.084924019050696,Sableux,Coton,28.155796329099935,0.4009789823278489,18.977561056362674,NPK_15_15_15,sahelienne,5.506318874579772,63.38005601312146,augmente,1,1,2,0
29.714407197540282,60.698734184383184,45.49705769190715,Argileux,Sorgho,11.017141516778302,2.568953638306027,11.42429454275632,NPK_15_15_15,soudanienne,5.989246348257599,4.7004845636648085,augmente,4,1,0,1
24.52931219540759,62.355339791148374,33.46709529019014,Limoneux,Sorgho,11.599921622092683,0.43578804315029296,11.202989510446741,NPK_15_15_15,sahelienne,7.797130128147274,15.387452518001714,augmente,4,1,1,0
26.2680288077527,58.579534261493954,43.427195428829435,Sableux,Sorgho,9.898298091472714,11.694964743252648,15.419412232064595,NPK_15_15_15,sahelienne,7.710175273539328,41.33227914089943,augmente,4,1,2,0
27.672592853210386,60.056880065067304,54.1052178536891,Sableux,Coton,16.858909683648786,6.743635213423946,11.59830095704489,NPK_15_15_15,sahelienne,6.670163651065578,26.739709932570506,augmente,1,1,2,0
32.28315780574853,59.2726517868485,33.96291986483349,Argileux,Sorgho,18.979230200315268,0.0,13.391041255005002,NPK_15_15_15,soudanienne,7.163010258702668,176.39751815322592,augmente,4,1,0,1
32.19344266608519,51.48608559513604,45.97471238700062,Argileux,Arachide,16.137159726801475,4.658690492113053,22.30375782025097,NPK_15_15_15,soudanienne,7.387857625290353,110.59511720348796,augmente,0,1,0,1
29.027942960992196,60.68479117167987,53.51999976227195,Sableux,Sorgho,15.366243942731732,0.0,17.097547480535248,NPK_15_15_15,sahelienne,6.794120222544013,78.27653377474272,augmente,4,1,2,0
30.758242697951708,59.03107564524624,52.61050234738538,Limoneux,Coton,21.516321965962856,2.321154271790338,14.730742490024436,NPK_15_15_15,soudanienne,6.936084393240896,157.26191054205597,augmente,1,1,1,1
29.668116976179487,62.6883308039049,44.28820088781566,Sableux,Arachide,5.123711651103866,2.378826309330007,13.752966137017655,NPK_15_15_15,sahelienne,6.033653790347422,75.15847101719004,augmente,0,1,2,0
30.64294243883511,63.68523900938844,42.497660515108656,Sableux,Mais,20.67447080656719,0.0,20.98310045558042,NPK_15_15_15,sahelienne,6.8343016533802015,52.63606624955314,augmente,2,1,2,0
31.601607973543622,59.08399941439955,28.20315550111936,Limoneux,Arachide,11.849872073143883,0.0,12.74827923607763,NPK_15_15_15,soudanienne,6.039814002347394,17.073755865313057,augmente,0,1,1,1
27.611387600624294,55.6816904287218,48.3746713501642,Sableux,Mais,9.48861957851649,5.854861252886666,23.02996491914267,NPK_15_15_15,sahelienne,5.651923170990602,34.08801231846881,augmente,2,1,2,0
29.68297203232775,54.20489617301168,48.93183349096127,Limoneux,Sorgho,16.59320062504516,0.0,14.799645655372126,NPK_15_15_15,sahelienne,6.778716923022084,73.67089262641561,augmente,4,1,1,0
31.61332284416662,60.4517407672322,42.84457159436344,Sableux,Mil,14.471151345221278,2.2593114619929713,16.270843335927953,NPK_15_15_15,soudanienne,7.232272878920202,73.29132926799593,augmente,3,1,2,1
31.281097763656415,62.28342706436084,47.42710114631318,Limoneux,Arachide,17.729172843062997,0.0,21.59914992042168,NPK_15_15_15,sahelienne,6.850164288210429,78.17463252759967,augmente,0,1,1,0
29.313433254731525,55.19944176008233,37.95063020536371,Sableux,Mil,17.065654176893545,3.6883428136769396,15.720726232888767,NPK_15_15_15,sahelienne,6.262336594244152,33.643015205510125,augmente,3,1,2,0
27.07614435927618,56.60212482205374,54.280084632341946,Limoneux,Arachide,18.486684752904466,10.583441802027112,24.532934473792757,NPK_15_15_15,soudanienne,7.102798662629948,167.92489917231214,augmente,0,1,1,1
30.29222544160135,57.12595237286091,50.00569029664142,Argileux,Arachide,17.611661869687772,0.0,16.16562509858351,NPK_15_15_15,soudanienne,7.997112067961578,8.45379884718691,augmente,0,1,0,1
27.680175451210022,57.53474031125673,45.90798772277365,Limoneux,Coton,20.542832131028405,0.0,12.430696517046599,NPK_15_15_15,soudanienne,7.003440528607901,112.09469643470035,augmente,1,1,1,1
25.87691486638873,58.434028412424446,48.23027312946836,Argileux,Coton,21.328722861512315,1.259896339680819,16.85405290195949,NPK_15_15_15,soudanienne,7.5424211261871905,167.87417270757808,augmente,1,1,0,1
31.212440453279495,52.19965934576439,40.805444136287946,Limoneux,Coton,16.210182760365868,0.0,11.993992425942539,NPK_15_15_15,sahelienne,6.3902241843868675,8.504465705036113,augmente,1,1,1,0
