date,ville,lat,lon,zone,temperature_moy,temperature_max,temperature_min,pluie_jour,humidite_air,vent_moy,rayonnement_solaire,point_rosee,pluie_7j,pluie_14j,mois,annee,saison,etp,humidite_sol,type_sol,ph_sol,culture,stade,culture_enc,stade_enc,saison_enc,zone_enc,irrigation
2022-12-21,Moundou,8.56,16.08,soudanienne,21.06,29.85,12.22,0.0,51.27,1.65,20.86,9.73,0.0,0.0,12,2022,seche,3.19397311081407,24.06644950868751,1,6.197131355725179,Mil,Repos,3,3,2,1,1
2022-12-22,Moundou,8.56,16.08,soudanienne,20.39,28.47,12.81,0.0,56.63,1.99,20.64,10.69,0.0,0.0,12,2022,seche,2.92713821268296,13.865565285742232,0,6.849055406814293,Mil,Repos,3,3,2,1,0
2022-12-23,Moundou,8.56,16.08,soudanienne,20.34,28.42,12.3,0.0,53.82,1.67,22.06,9.84,0.0,0.0,12,2022,seche,3.1699814049064123,23.366241880579913,0,5.978632547150374,Arachide,Repos,0,3,2,1,1
2022-12-24,Moundou,8.56,16.08,soudanienne,20.73,28.68,12.11,0.0,52.64,1.62,21.68,9.85,0.0,0.0,12,2022,seche,3.190858459976524,11.638498961073203,0,6.703475661403111,Mil,Repos,3,3,2,1,1
2022-12-25,Moundou,8.56,16.08,soudanienne,21.49,29.37,12.95,0.0,52.93,1.86,21.86,10.77,0.0,0.0,12,2022,seche,3.265929171540813,16.881955504806943,1,6.342611005124243,Mil,Repos,3,3,2,1,1
2022-12-26,Moundou,8.56,16.08,soudanienne,22.36,30.38,14.41,0.0,59.39,1.73,22.05,13.45,0.0,0.0,12,2022,seche,3.3208002656908717,16.465442001342822,0,6.96783500906421,Arachide,Repos,0,3,2,1,1
2022-12-27,Moundou,8.56,16.08,soudanienne,22.19,29.97,14.55,0.0,58.08,1.81,22.42,12.5,0.0,0.0,12,2022,seche,3.303826241548069,14.684691173923532,0,6.0565329283717375,Sorgho,Repos,4,3,2,1,1
2022-12-28,Moundou,8.56,16.08,soudanienne,21.6,29.72,13.67,0.0,55.33,1.6,22.7,11.22,0.0,0.0,12,2022,seche,3.362386215013657,11.971383406223856,0,6.125750887139859,Sorgho,Repos,4,3,2,1,1
2022-12-29,Moundou,8.56,16.08,soudanienne,21.57,29.54,12.96,0.0,48.5,1.72,23.11,9.28,0.0,0.0,12,2022,seche,3.4765271269348474,17.74719212929364,2,5.745709748931432,Coton,Repos,1,3,2,1,0
2022-12-30,Moundou,8.56,16.08,soudanienne,21.28,29.6,12.16,0.0,48.15,1.49,22.78,8.99,0.0,0.0,12,2022,seche,3.488747306478918,8.516857155617542,1,5.739460197812623,Sorgho,Repos,4,3,2,1,0
2022-12-31,Moundou,8.56,16.08,soudanienne,23.39,31.12,15.69,0.0,51.56,1.4,22.31,12.29,0.0,0.0,12,2022,seche,3.3873675623454105,6.533952697286589,0,6.791503445572609,Arachide,Repos,0,3,2,1,0
2023-01-01,Moundou,8.56,16.08,soudanienne,22.86,31.02,14.54,0.0,55.29,1.93,21.73,12.57,0.0,0.0,1,2023,seche,3.3658418297066124,23.699788253287792,2,6.110942688632877,Coton,Repos,1,3,2,1,0
2023-01-02,Moundou,8.56,16.08,soudanienne,23.44,31.04,16.12,0.0,57.15,1.83,21.29,13.82,0.0,0.0,1,2023,seche,3.182487662641051,20.090175922244704,0,6.430698299764322,Arachide,Repos,0,3,2,1,0
2023-01-03,Moundou,8.56,16.08,soudanienne,22.89,31.14,15.8,0.0,59.51,2.19,21.97,13.7,0.0,0.0,1,2023,seche,3.285628263163093,15.46124126021568,1,6.628378368585503,Sorgho,Repos,4,3,2,1,1
2023-01-04,Moundou,8.56,16.08,soudanienne,23.43,31.62,15.6,0.0,56.4,1.97,22.11,13.4,0.0,0.0,1,2023,seche,3.4239020527578656,26.65599667780647,0,6.157364854122924,Sorgho,Repos,4,3,2,1,0
2023-01-05,Moundou,8.56,16.08,soudanienne,24.52,32.18,16.48,0.0,53.72,1.81,22.21,13.57,0.0,0.0,1,2023,seche,3.4948781850258617,13.125641368926086,0,6.930675991796921,Coton,Repos,1,3,2,1,1
2023-01-06,Moundou,8.56,16.08,soudanienne,24.25,32.01,16.97,0.0,56.36,1.75,22.05,14.0,0.0,0.0,1,2023,seche,3.374321904482805,24.258922539922857,1,6.907260518078733,Mil,Repos,3,3,2,1,1
2023-01-07,Moundou,8.56,16.08,soudanienne,23.52,31.98,15.61,0.0,56.23,1.71,22.58,13.28,0.0,0.0,1,2023,seche,3.54239176218419,16.229018594480753,1,6.520177454062461,Mil,Repos,3,3,2,1,1
2023-01-08,Moundou,8.56,16.08,soudanienne,23.45,31.91,15.02,0.0,47.79,1.75,22.71,10.61,0.0,0.0,1,2023,seche,3.612799923082756,7.826744749465269,0,6.992811719972028,Coton,Repos,1,3,2,1,1
2023-01-09,Moundou,8.56,16.08,soudanienne,22.27,31.73,13.31,0.0,45.68,1.65,23.49,8.74,0.0,0.0,1,2023,seche,3.790837527185875,27.93628134239595,0,5.503972746018198,Sorgho,Repos,4,3,2,1,1
2023-01-10,Moundou,8.56,16.08,soudanienne,21.55,31.32,12.58,0.0,47.47,1.62,21.74,8.79,0.0,0.0,1,2023,seche,3.4751781168011564,21.934975926368594,0,5.513879055214797,Arachide,Repos,0,3,2,1,1
2023-01-11,Moundou,8.56,16.08,soudanienne,21.75,30.58,12.79,0.0,47.26,1.81,21.36,8.94,0.0,0.0,1,2023,seche,3.343672315081669,14.15285278293305,1,5.601302223092056,Arachide,Repos,0,3,2,1,1
2023-01-12,Moundou,8.56,16.08,soudanienne,22.31,30.68,13.52,0.0,46.77,1.99,22.89,9.38,0.0,0.0,1,2023,seche,3.5689880640109437,20.090198816737644,0,6.91527974289013,Mil,Repos,3,3,2,1,0
2023-01-13,Moundou,8.56,16.08,soudanienne,23.04,31.1,14.31,0.0,47.05,1.7,22.87,10.01,0.0,0.0,1,2023,seche,3.591412130423666,12.174075962014651,1,6.407251816003992,Sorgho,Repos,4,3,2,1,1
2023-01-14,Moundou,8.56,16.08,soudanienne,22.86,31.46,14.74,0.0,49.04,1.73,23.06,10.53,0.0,0.0,1,2023,seche,3.597765168780033,20.804043245416793,2,6.891583588093609,Mil,Repos,3,3,2,1,1
2023-01-15,Moundou,8.56,16.08,soudanienne,23.22,31.83,15.13,0.0,49.72,2.12,21.5,10.94,0.0,0.0,1,2023,seche,3.3820525444717453,5.0,0,5.690647258536188,Mais,Repos,2,3,2,1,0
2023-01-16,Moundou,8.56,16.08,soudanienne,22.98,32.05,14.38,0.0,49.37,2.19,22.58,10.67,0.0,0.0,1,2023,seche,3.6322642218822683,7.861390664137844,2,5.547968001377942,Arachide,Repos,0,3,2,1,0
2023-01-17,Moundou,8.56,16.08,soudanienne,24.15,32.6,15.73,0.0,51.11,1.63,22.4,12.37,0.0,0.0,1,2023,seche,3.6218088357650475,21.85481821000874,0,6.314923378720144,Mais,Repos,2,3,2,1,1
2023-01-18,Moundou,8.56,16.08,soudanienne,24.57,32.75,16.26,0.0,50.95,1.56,17.73,12.74,0.0,0.0,1,2023,seche,2.8626320315778377,13.252411232467566,1,5.7628290746465,Mil,Repos,3,3,2,1,1
2023-01-19,Moundou,8.56,16.08,soudanienne,24.87,32.95,16.62,0.0,48.56,1.64,23.24,12.08,0.0,0.0,1,2023,seche,3.760450342043449,16.452796064221193,1,6.7897508167584935,Arachide,Repos,0,3,2,1,0
2023-01-20,Moundou,8.56,16.08,soudanienne,24.62,33.7,16.41,0.0,48.61,1.67,23.41,11.87,0.0,0.0,1,2023,seche,3.874873898146341,5.572500365191958,0,6.130614085435139,Mil,Repos,3,3,2,1,0
2023-01-21,Moundou,8.56,16.08,soudanienne,24.36,33.18,14.6,0.0,43.51,1.83,21.83,9.9,0.0,0.0,1,2023,seche,3.7227613111262987,27.93506896991472,0,6.655685141985487,Mil,Repos,3,3,2,1,1
2023-01-22,Moundou,8.56,16.08,soudanienne,24.67,33.81,15.57,0.0,43.34,1.87,21.68,9.96,0.0,0.0,1,2023,seche,3.6901324532381494,23.333707506023735,2,6.274658252350283,Sorgho,Repos,4,3,2,1,0
2023-01-23,Moundou,8.56,16.08,soudanienne,24.2,33.44,16.41,0.0,45.75,1.98,20.27,10.5,0.0,0.0,1,2023,seche,3.2968437304203118,13.595203471372692,0,6.293005681978714,Sorgho,Repos,4,3,2,1,1
2023-01-24,Moundou,8.56,16.08,soudanienne,25.92,34.22,17.62,0.0,40.85,1.72,22.65,10.49,0.0,0.0,1,2023,seche,3.786085373394131,12.167129001956717,1,6.522767512363124,Arachide,Repos,0,3,2,1,1
2023-01-25,Moundou,8.56,16.08,soudanienne,25.77,33.08,17.39,0.0,37.75,1.51,21.18,9.13,0.0,0.0,1,2023,seche,3.430149008858319,22.207230529937853,0,6.003177737521312,Mil,Repos,3,3,2,1,1
2023-01-26,Moundou,8.56,16.08,soudanienne,26.25,34.59,17.43,0.0,39.15,1.26,21.7,10.23,0.0,0.0,1,2023,seche,3.715799632669291,28.877293151182492,0,6.923270951905323,Mil,Repos,3,3,2,1,0
2023-01-27,Moundou,8.56,16.08,soudanienne,27.31,35.15,19.07,0.0,42.53,1.37,21.41,12.48,0.0,0.0,1,2023,seche,3.6342978377586133,21.676321790679477,0,6.100615159502625,Mais,Repos,2,3,2,1,1
2023-01-28,Moundou,8.56,16.08,soudanienne,27.24,35.13,19.89,0.0,44.04,1.31,22.34,12.86,0.0,0.0,1,2023,seche,3.68605688547841,30.202618671776214,0,6.097063575139888,Sorgho,Repos,4,3,2,1,0
2023-01-29,Moundou,8.56,16.08,soudanienne,27.23,35.44,18.48,0.0,45.7,1.45,21.18,13.39,0.0,0.0,1,2023,seche,3.685775049532435,8.543540696566573,0,6.561133361439273,Sorgho,Repos,4,3,2,1,0
2023-01-30,Moundou,8.56,16.08,soudanienne,27.9,36.28,20.71,0.0,43.02,1.5,21.03,13.1,0.0,0.0,1,2023,seche,3.558670499489898,9.264292186508465,1,6.454377786710886,Mil,Repos,3,3,2,1,1
2023-01-31,Moundou,8.56,16.08,soudanienne,27.97,35.85,20.5,0.0,48.61,0.96,23.18,15.08,0.0,0.0,1,2023,seche,3.9006459552380175,6.677412173626559,0,6.993672419700175,Mil,Repos,3,3,2,1,1
2023-02-01,Moundou,8.56,16.08,soudanienne,27.87,36.03,21.27,0.0,41.71,1.58,23.41,12.43,0.0,0.0,2,2023,seche,3.8544605329886563,18.092324547546355,0,6.775346214355725,Sorgho,Repos,4,3,2,1,1
2023-02-02,Moundou,8.56,16.08,soudanienne,25.97,35.69,16.69,0.0,43.26,2.28,21.99,11.21,0.0,0.0,2,2023,seche,3.937010522694138,16.22922484863059,0,5.926886179115979,Sorgho,Repos,4,3,2,1,0
2023-02-03,Moundou,8.56,16.08,soudanienne,26.84,35.6,18.88,0.0,46.65,2.08,20.22,13.28,0.0,0.0,2,2023,seche,3.4634703400572775,13.9363421356961,0,5.652328919158546,Sorgho,Repos,4,3,2,1,0
2023-02-04,Moundou,8.56,16.08,soudanienne,25.95,35.36,17.53,0.0,44.02,2.36,23.8,11.48,0.0,0.0,2,2023,seche,4.125899880294991,20.66481039686309,0,5.659940770219412,Arachide,Repos,0,3,2,1,1
2023-02-05,Moundou,8.56,16.08,soudanienne,26.63,35.11,18.3,0.0,42.98,1.51,24.28,11.8,0.0,0.0,2,2023,seche,4.150465913376,23.626300236502647,1,6.04241316237818,Mais,Repos,2,3,2,1,1
2023-02-06,Moundou,8.56,16.08,soudanienne,26.06,35.49,16.13,0.0,38.31,1.76,24.56,8.98,0.0,0.0,2,2023,seche,4.447722318336,5.0,0,6.215778992671064,Arachide,Repos,0,3,2,1,0
2023-02-07,Moundou,8.56,16.08,soudanienne,25.49,35.25,15.46,0.0,36.73,2.13,24.18,8.05,0.0,0.0,2,2023,seche,4.369731763278421,10.821195804692191,0,6.455686137265448,Mais,Repos,2,3,2,1,1
2023-02-08,Moundou,8.56,16.08,soudanienne,25.68,35.41,15.95,0.0,37.72,2.36,24.07,8.38,0.0,0.0,2,2023,seche,4.332365041236293,20.74100515886142,1,6.786589053043926,Arachide,Repos,0,3,2,1,0
2023-02-09,Moundou,8.56,16.08,soudanienne,25.7,34.79,16.0,0.0,37.09,2.11,24.48,8.25,0.0,0.0,2,2023,seche,4.331637048568683,11.725829212989925,2,6.984310723232973,Mil,Repos,3,3,2,1,1
2023-02-10,Moundou,8.56,16.08,soudanienne,26.08,35.26,15.94,0.0,33.45,1.69,25.43,7.29,0.0,0.0,2,2023,seche,4.602613841866553,9.41255746549292,0,6.113073997775675,Mil,Repos,3,3,2,1,0
2023-02-11,Moundou,8.56,16.08,soudanienne,25.93,35.34,15.81,0.0,33.99,1.62,25.14,6.98,0.0,0.0,2,2023,seche,4.559149898622681,22.129761993552762,1,6.3183705603795355,Sorgho,Repos,4,3,2,1,1
2023-02-12,Moundou,8.56,16.08,soudanienne,25.44,36.16,15.42,0.0,35.41,2.25,24.81,7.16,0.0,0.0,2,2023,seche,4.584635624089418,5.97349951193214,0,6.401120980494447,Mil,Repos,3,3,2,1,1
2023-02-13,Moundou,8.56,16.08,soudanienne,25.27,35.59,16.39,0.0,34.12,2.86,23.98,7.07,0.0,0.0,2,2023,seche,4.246808363656012,12.888941345462264,1,6.3378426136106505,Arachide,Repos,0,3,2,1,0
2023-02-14,Moundou,8.56,16.08,soudanienne,24.64,34.48,16.75,0.0,35.07,3.5,23.83,7.05,0.0,0.0,2,2023,seche,3.996150026594993,17.30050818063366,1,5.635469627849536,Arachide,Repos,0,3,2,1,0
2023-02-15,Moundou,8.56,16.08,soudanienne,24.47,34.06,16.25,0.0,35.37,3.23,24.69,7.12,0.0,0.0,2,2023,seche,4.1330750990776135,10.98326060262917,1,5.672561001942656,Sorgho,Repos,4,3,2,1,0
2023-02-16,Moundou,8.56,16.08,soudanienne,24.18,34.33,15.45,0.0,37.04,3.48,22.15,7.63,0.0,0.0,2,2023,seche,3.791448479394748,20.482089592092223,2,6.83313322578285,Arachide,Repos,0,3,2,1,1
2023-02-17,Moundou,8.56,16.08,soudanienne,24.5,34.32,15.73,0.0,37.43,3.28,23.73,7.9,0.0,0.0,2,2023,seche,4.0613068121693106,11.017861173618417,0,6.513376003925485,Coton,Repos,1,3,2,1,0
2023-02-18,Moundou,8.56,16.08,soudanienne,24.99,35.02,16.21,0.0,34.95,3.44,24.3,7.16,0.0,0.0,2,2023,seche,4.231856737589851,24.860336454121438,0,6.518141666515122,Sorgho,Repos,4,3,2,1,1
2023-02-19,Moundou,8.56,16.08,soudanienne,25.83,36.47,15.93,0.0,37.62,2.29,24.77,8.79,0.0,0.0,2,2023,seche,4.596205502212284,14.11977591752959,0,6.722172627499393,Sorgho,Repos,4,3,2,1,0
2023-02-20,Moundou,8.56,16.08,soudanienne,26.08,36.98,15.82,0.0,36.97,2.48,24.93,8.78,0.0,0.0,2,2023,seche,4.7220950885759985,19.698890956937475,1,5.626212419758061,Sorgho,Repos,4,3,2,1,1
2023-02-21,Moundou,8.56,16.08,soudanienne,27.02,37.02,17.29,0.0,36.78,2.08,24.82,9.55,0.0,0.0,2,2023,seche,4.6368726796148625,20.222167670879713,1,6.12321992344319,Mil,Repos,3,3,2,1,1
2023-02-22,Moundou,8.56,16.08,soudanienne,27.44,37.11,18.65,0.0,40.47,1.65,24.4,11.26,0.0,0.0,2,2023,seche,4.4505764960408705,10.607219980791491,0,5.870011636846793,Mil,Repos,3,3,2,1,0
2023-02-23,Moundou,8.56,16.08,soudanienne,27.33,37.34,18.18,0.0,36.44,2.22,23.86,9.22,0.0,0.0,2,2023,seche,4.42304669504656,5.0,0,6.491209947897087,Sorgho,Repos,4,3,2,1,1
2023-02-24,Moundou,8.56,16.08,soudanienne,27.78,37.72,17.69,0.0,33.75,1.89,25.01,8.44,0.0,0.0,2,2023,seche,4.787584875535125,17.525290282646843,1,5.822402342239364,Coton,Repos,1,3,2,1,0
2023-02-25,Moundou,8.56,16.08,soudanienne,28.14,38.29,18.0,0.0,31.63,2.09,24.27,8.1,0.0,0.0,2,2023,seche,4.712916982893824,15.506018429874086,0,6.538187313872286,Mais,Repos,2,3,2,1,0
2023-02-26,Moundou,8.56,16.08,soudanienne,28.29,38.09,18.14,0.0,31.55,2.14,24.04,7.97,0.0,0.0,2,2023,seche,4.644089925460182,18.890782193025892,0,6.081850698686024,Arachide,Repos,0,3,2,1,0
2023-02-27,Moundou,8.56,16.08,soudanienne,28.35,38.08,18.15,0.0,29.85,2.17,22.37,6.97,0.0,0.0,2,2023,seche,4.3249325415738715,13.414307693320133,0,6.1591083072496025,Arachide,Repos,0,3,2,1,0
2023-02-28,Moundou,8.56,16.08,soudanienne,27.87,38.31,19.58,0.0,32.39,1.89,24.32,7.55,0.0,0.0,2,2023,seche,4.510778170134866,11.98700610839499,0,6.727019195235644,Mais,Repos,2,3,2,1,1
2023-03-01,Moundou,8.56,16.08,soudanienne,29.5,38.73,20.64,0.0,28.64,1.43,25.16,7.41,0.0,0.0,3,2023,seche,4.749840869885884,29.059311076871897,0,6.022250536676343,Coton,Repos,1,3,2,1,0
2023-03-02,Moundou,8.56,16.08,soudanienne,29.21,39.16,19.69,0.0,36.05,1.95,25.55,10.29,0.0,0.0,3,2023,seche,4.973385576710324,5.0,0,5.884898803158357,Arachide,Repos,0,3,2,1,1
2023-03-03,Moundou,8.56,16.08,soudanienne,30.98,38.73,22.77,0.0,48.66,1.64,23.65,17.6,0.0,0.0,3,2023,seche,4.324913080170715,20.13765334854967,0,6.775397160047111,Sorgho,Repos,4,3,2,1,1
2023-03-04,Moundou,8.56,16.08,soudanienne,32.28,39.9,24.29,0.0,43.05,1.98,20.34,16.97,0.0,0.0,3,2023,seche,3.776632441456532,10.977786992716263,2,6.528098633080044,Mil,Repos,3,3,2,1,0
2023-03-05,Moundou,8.56,16.08,soudanienne,31.88,40.6,23.71,0.0,38.0,1.87,24.7,13.86,0.0,0.0,3,2023,seche,4.732399113368994,12.649549675817045,0,6.105843368633516,Mil,Repos,3,3,2,1,1
2023-03-06,Moundou,8.56,16.08,soudanienne,30.64,41.02,22.47,0.0,28.72,2.28,19.63,8.24,0.0,0.0,3,2023,seche,3.8431239360285994,12.78028017198224,1,6.247841381145386,Arachide,Repos,0,3,2,1,1
2023-03-07,Moundou,8.56,16.08,soudanienne,30.52,39.77,21.77,0.0,38.23,1.47,20.33,13.0,0.0,0.0,3,2023,seche,3.911006663632054,9.3759600808012,1,6.021787103288853,Sorgho,Repos,4,3,2,1,1
2023-03-08,Moundou,8.56,16.08,soudanienne,30.83,39.14,22.73,0.0,36.83,2.16,22.95,11.76,0.0,0.0,3,2023,seche,4.242572270423619,18.998569471653678,2,6.326813482938241,Mil,Repos,3,3,2,1,1
2023-03-09,Moundou,8.56,16.08,soudanienne,29.73,36.04,25.22,0.19,53.57,3.17,16.96,18.41,0.1900000000000142,0.1900000000000142,3,2023,seche,2.4882573277323607,24.83900517164971,1,5.708043724461928,Mil,Repos,3,3,2,1,1
2023-03-10,Moundou,8.56,16.08,soudanienne,29.36,35.6,23.81,0.12,52.77,1.65,18.15,18.03,0.3100000000000142,0.3100000000000142,3,2023,seche,2.7580067671985864,18.460595628726637,1,6.8326631491677015,Sorgho,Repos,4,3,2,1,1
2023-03-11,Moundou,8.56,16.08,soudanienne,30.73,38.12,24.17,0.0,43.93,1.47,21.91,15.41,0.3100000000000142,0.3100000000000142,3,2023,seche,3.7267286471431014,15.894173973484673,1,6.331072042864406,Mais,Repos,2,3,2,1,0
2023-03-12,Moundou,8.56,16.08,soudanienne,29.79,38.85,21.55,0.0,26.49,1.83,25.21,5.79,0.3100000000000142,0.3100000000000142,3,2023,seche,4.682735213143714,8.265416506305282,0,6.077903408957242,Sorgho,Repos,4,3,2,1,1
2023-03-13,Moundou,8.56,16.08,soudanienne,28.65,38.77,19.8,0.0,21.33,2.55,25.75,2.5,0.3100000000000142,0.3100000000000142,3,2023,seche,4.8886012700146,18.788276860771163,1,6.357390530870606,Arachide,Repos,0,3,2,1,1
2023-03-14,Moundou,8.56,16.08,soudanienne,28.68,38.92,19.68,0.0,20.93,2.26,26.58,2.03,0.3100000000000142,0.3100000000000142,3,2023,seche,5.085242043227769,30.2649474221051,0,5.741788977803402,Mil,Repos,3,3,2,1,0
2023-03-15,Moundou,8.56,16.08,soudanienne,28.89,39.56,18.63,0.0,18.66,2.41,26.0,0.46,0.3100000000000142,0.3100000000000142,3,2023,seche,5.211585117055182,12.505637633434361,0,5.617709226522824,Coton,Repos,1,3,2,1,0
2023-03-16,Moundou,8.56,16.08,soudanienne,28.82,38.64,19.53,0.0,20.84,2.19,22.67,2.01,0.1200000000000142,0.3100000000000142,3,2023,seche,4.335529363543718,12.434114944536944,0,6.32218920487059,Coton,Repos,1,3,2,1,1
2023-03-17,Moundou,8.56,16.08,soudanienne,29.25,38.27,20.76,0.0,27.57,2.27,24.79,7.21,0.0,0.3100000000000142,3,2023,seche,4.580018441298424,11.072376083133019,0,5.605745067934655,Sorgho,Repos,4,3,2,1,0
2023-03-18,Moundou,8.56,16.08,soudanienne,30.13,37.55,22.1,3.02,37.2,1.78,24.08,12.81,3.0200000000000142,3.3300000000000143,3,2023,seche,4.2571225514839846,13.235100358539066,0,6.491303984263535,Arachide,Repos,0,3,2,1,0
2023-03-19,Moundou,8.56,16.08,soudanienne,29.58,35.32,25.17,0.75,51.77,2.68,16.27,18.08,3.7700000000000142,4.080000000000014,3,2023,seche,2.304642834806099,5.0,1,6.700362297879399,Mais,Repos,2,3,2,1,1
2023-03-20,Moundou,8.56,16.08,soudanienne,29.54,36.73,24.17,2.4,49.37,2.14,21.97,16.73,6.170000000000014,6.480000000000015,3,2023,seche,3.458924872796752,21.228747700989995,2,6.982551084691271,Coton,Repos,1,3,2,1,0
2023-03-21,Moundou,8.56,16.08,soudanienne,29.42,36.25,23.6,6.17,55.61,1.8,21.47,18.66,12.340000000000014,12.650000000000015,3,2023,seche,3.383695618713529,15.86813476551771,0,6.65386580038442,Sorgho,Repos,4,3,2,1,0
2023-03-22,Moundou,8.56,16.08,soudanienne,26.44,31.06,23.5,1.43,70.88,2.37,9.43,20.39,13.770000000000014,14.080000000000014,3,2023,seche,2.0,11.301658168457408,0,6.961187808427226,Mais,Repos,2,3,2,1,0
2023-03-23,Moundou,8.56,16.08,soudanienne,29.81,37.23,22.62,0.1,56.77,1.88,22.0,18.88,13.870000000000013,13.990000000000014,3,2023,seche,3.756937492415125,27.900829648127853,2,5.533274343943969,Mil,Repos,3,3,2,1,0
2023-03-24,Moundou,8.56,16.08,soudanienne,30.78,37.53,25.96,0.5,51.58,1.66,21.62,18.68,14.370000000000013,14.370000000000013,3,2023,seche,3.3524929919050384,15.329375504706455,1,6.338271432883283,Mil,Repos,3,3,2,1,0
2023-03-25,Moundou,8.56,16.08,soudanienne,28.0,34.6,23.45,1.36,60.78,3.53,10.98,18.78,12.710000000000015,15.730000000000015,3,2023,seche,2.0,19.619816622813705,2,5.74710508678074,Arachide,Repos,0,3,2,1,0
2023-03-26,Moundou,8.56,16.08,soudanienne,28.78,37.04,20.77,0.0,39.65,2.28,21.08,11.22,11.960000000000015,15.730000000000015,3,2023,seche,3.716651721540749,31.84309673832007,0,5.867702967366623,Coton,Repos,1,3,2,1,0
2023-03-27,Moundou,8.56,16.08,soudanienne,28.62,37.71,20.86,0.0,30.47,1.9,22.04,7.6,9.560000000000015,15.730000000000015,3,2023,seche,3.94098405747466,10.393489413828416,1,6.60180313735045,Arachide,Repos,0,3,2,1,1
2023-03-28,Moundou,8.56,16.08,soudanienne,29.86,38.5,20.33,0.0,29.5,1.44,25.61,8.06,3.3900000000000143,15.730000000000015,3,2023,seche,4.882351909636368,6.136312357815672,1,5.879239048374191,Sorgho,Repos,4,3,2,1,0
2023-03-29,Moundou,8.56,16.08,soudanienne,30.72,39.72,22.16,0.0,34.13,1.66,24.52,11.34,1.9600000000000144,15.730000000000015,3,2023,seche,4.678337110979555,17.963143326936375,0,5.769717360849475,Arachide,Repos,0,3,2,1,0
2023-03-30,Moundou,8.56,16.08,soudanienne,30.89,37.85,24.9,0.01,49.77,2.64,23.85,18.13,1.8700000000000143,15.740000000000014,3,2023,seche,3.921489362185459,24.074911548072585,0,6.057767806125793,Mais,Repos,2,3,2,1,0
2023-03-31,Moundou,8.56,16.08,soudanienne,30.66,36.82,25.72,0.01,47.52,2.56,23.27,17.12,1.3800000000000143,15.750000000000014,3,2023,seche,3.5255695096539017,5.0,0,5.624882165322205,Mais,Repos,2,3,2,1,0
2023-04-01,Moundou,8.56,16.08,soudanienne,31.18,38.9,24.0,2.3,48.27,1.76,25.38,17.62,2.3200000000000145,15.030000000000015,4,2023,seche,4.502892011886768,19.129828157860246,0,5.71974094425359,Mais,Repos,2,3,2,1,1
2023-04-02,Moundou,8.56,16.08,soudanienne,30.37,37.3,23.49,11.16,57.76,1.91,24.23,19.99,13.480000000000015,25.440000000000015,4,2023,seche,4.070192023473435,26.480996779731854,2,5.719675752848593,Mil,Repos,3,3,2,1,0
2023-04-03,Moundou,8.56,16.08,soudanienne,31.64,38.87,24.31,0.16,50.74,1.35,24.14,18.79,13.640000000000015,23.200000000000017,4,2023,seche,4.273506948520694,8.087876614153767,0,5.83908480098852,Mais,Repos,2,3,2,1,0
2023-04-04,Moundou,8.56,16.08,soudanienne,31.4,38.91,25.46,0.71,50.61,1.68,20.34,18.7,14.350000000000014,17.740000000000016,4,2023,seche,3.4440162555534206,28.48200936535055,1,6.806052311685828,Mais,Repos,2,3,2,1,0
2023-04-05,Moundou,8.56,16.08,soudanienne,31.34,39.68,23.74,0.66,50.18,1.66,25.24,18.22,15.010000000000014,16.970000000000017,4,2023,seche,4.646828671610659,29.391741158895265,1,5.942855023543884,Mil,Repos,3,3,2,1,0
2023-04-06,Moundou,8.56,16.08,soudanienne,30.01,37.21,23.79,7.37,59.78,2.79,20.88,20.46,22.370000000000015,24.240000000000016,4,2023,seche,3.4317330322673847,25.121000987207832,0,5.9108020850570515,Sorgho,Repos,4,3,2,1,0
2023-04-07,Moundou,8.56,16.08,soudanienne,30.67,38.99,23.8,0.04,56.9,2.79,24.5,19.88,22.400000000000013,23.780000000000015,4,2023,seche,4.343161612699563,36.086424536086064,1,5.688982597078513,Mil,Repos,3,3,2,1,0
2023-04-08,Moundou,8.56,16.08,soudanienne,31.88,40.0,24.34,0.07,50.36,2.32,24.23,19.06,20.170000000000016,22.490000000000016,4,2023,seche,4.470116885253895,34.048689020273926,0,5.524157772476259,Sorgho,Repos,4,3,2,1,0
2023-04-09,Moundou,8.56,16.08,soudanienne,31.72,39.5,24.36,0.02,49.85,2.12,22.97,18.86,9.030000000000015,22.510000000000016,4,2023,seche,4.153292978769974,20.688325480020445,0,5.740568264786251,Arachide,Repos,0,3,2,1,1
2023-04-10,Moundou,8.56,16.08,soudanienne,30.84,37.02,25.57,1.6,55.22,2.22,23.28,20.12,10.470000000000015,24.110000000000014,4,2023,seche,3.595566162611797,17.598382267725473,2,6.584456886553951,Mil,Repos,3,3,2,1,0
2023-04-11,Moundou,8.56,16.08,soudanienne,30.43,36.77,25.34,0.33,53.69,2.25,18.8,18.89,10.090000000000016,24.440000000000015,4,2023,seche,2.8766447056095124,13.739704751919309,0,6.954769452847684,Mil,Repos,3,3,2,1,0
2023-04-12,Moundou,8.56,16.08,soudanienne,29.64,35.99,23.76,0.77,55.29,2.86,20.66,18.81,10.200000000000015,25.210000000000015,4,2023,seche,3.2164457083074014,20.347055434436673,0,6.61572095119147,Arachide,Repos,0,3,2,1,0
